,cell_ids,label,label2,leiden
1999,1772062116_A11,oligodendrocytes,Oligo5,0
2000,1772062118_B03,oligodendrocytes,Oligo5,0
2001,1772063061_G11,oligodendrocytes,Oligo5,0
2002,1772063061_D12,oligodendrocytes,Oligo5,8
2003,1772063078_B01,oligodendrocytes,Oligo5,1
2004,1772062113_B11,oligodendrocytes,Oligo6,0
2005,1772062115_A04,oligodendrocytes,Oligo6,18
2006,1772060225_G01,oligodendrocytes,Oligo5,16
2007,1772066098_A04,oligodendrocytes,Oligo6,8
2008,1772063078_E11,oligodendrocytes,Oligo5,0
2009,1772066098_B04,oligodendrocytes,Oligo5,0
2010,1772060225_C05,oligodendrocytes,Oligo5,0
2011,1772062115_D04,oligodendrocytes,Oligo6,0
2012,1772063078_B06,oligodendrocytes,Oligo6,0
2013,1772062118_F10,oligodendrocytes,Oligo6,0
2014,1772063068_G06,oligodendrocytes,Oligo5,8
2015,1772063078_C07,oligodendrocytes,Oligo6,8
2016,1772063078_B07,oligodendrocytes,Oligo6,0
2017,1772062113_A08,oligodendrocytes,Oligo5,0
2018,1772062115_C06,oligodendrocytes,Oligo6,0
2019,1772060225_C11,oligodendrocytes,Oligo6,0
2020,1772063077_E09,oligodendrocytes,Oligo6,0
2021,1772063074_A04,oligodendrocytes,Oligo6,0
2022,1772063074_G04,oligodendrocytes,Oligo6,8
2023,1772062115_B10,oligodendrocytes,Oligo6,0
2024,1772060225_G04,oligodendrocytes,Oligo6,0
2025,1772060224_A11,oligodendrocytes,Oligo6,23
2026,1772060224_B03,oligodendrocytes,Oligo6,0
2027,1772060224_C10,oligodendrocytes,Oligo6,0
2028,1772062115_C04,oligodendrocytes,Oligo6,1
2029,1772062111_B04,oligodendrocytes,Oligo6,8
2030,1772060225_C07,oligodendrocytes,Oligo6,8
2031,1772062114_B09,oligodendrocytes,Oligo6,0
2032,1772063062_F03,oligodendrocytes,Oligo5,17
2033,1772063078_F05,oligodendrocytes,Oligo6,1
2034,1772063078_C09,oligodendrocytes,Oligo6,1
2035,1772060240_F10,oligodendrocytes,Oligo6,8
2036,1772062116_E04,oligodendrocytes,Oligo6,20
2037,1772063078_C08,oligodendrocytes,Oligo6,0
2038,1772063078_F02,oligodendrocytes,Oligo6,18
2039,1772063078_B11,oligodendrocytes,Oligo6,8
2040,1772062115_A02,oligodendrocytes,Oligo6,1
2041,1772060224_D03,oligodendrocytes,Oligo6,14
2042,1772062111_A12,oligodendrocytes,Oligo6,0
2043,1772063078_F11,oligodendrocytes,Oligo6,0
2044,1772066080_D05,oligodendrocytes,Oligo1,19
2045,1772060240_G10,oligodendrocytes,Oligo6,23
2046,1772062116_E01,oligodendrocytes,Oligo6,8
2047,1772060225_G06,oligodendrocytes,Oligo6,8
2048,1772060240_A12,oligodendrocytes,Oligo6,8
2049,1772063079_C01,oligodendrocytes,Oligo6,0
2050,1772060224_A06,oligodendrocytes,Oligo6,14
2051,1772063061_H10,oligodendrocytes,Oligo6,16
2052,1772062114_D06,oligodendrocytes,Oligo6,0
2053,1772066096_C04,oligodendrocytes,Oligo6,11
2054,1772063061_C05,oligodendrocytes,Oligo6,0
2055,1772060225_F12,oligodendrocytes,Oligo6,20
2056,1772063061_E08,oligodendrocytes,Oligo6,14
2057,1772062118_E02,oligodendrocytes,Oligo6,23
2058,1772062114_H05,oligodendrocytes,Oligo6,23
2059,1772063061_C03,oligodendrocytes,Oligo6,23
2060,1772062114_H10,oligodendrocytes,Oligo6,0
2061,1772062115_A06,oligodendrocytes,Oligo6,8
2062,1772062114_B12,oligodendrocytes,Oligo6,8
2063,1772063079_E08,oligodendrocytes,Oligo6,0
2064,1772063061_B11,oligodendrocytes,Oligo6,0
2065,1772063061_F11,oligodendrocytes,Oligo6,8
2066,1772066070_C12,oligodendrocytes,Oligo6,9
2067,1772062114_A08,oligodendrocytes,Oligo6,0
2068,1772063078_G08,oligodendrocytes,Oligo6,8
2069,1772063074_A09,oligodendrocytes,Oligo2,15
2070,1772060225_B12,oligodendrocytes,Oligo6,23
2071,1772063079_A06,oligodendrocytes,Oligo6,0
2072,1772063077_D09,oligodendrocytes,Oligo6,14
2073,1772060224_A02,oligodendrocytes,Oligo6,0
2074,1772062118_B05,oligodendrocytes,Oligo6,0
2075,1772060225_F09,oligodendrocytes,Oligo6,8
2076,1772063074_G10,oligodendrocytes,Oligo6,0
2077,1772063079_A12,oligodendrocytes,Oligo6,8
2078,1772063079_D01,oligodendrocytes,Oligo6,0
2079,1772063074_F12,oligodendrocytes,Oligo6,0
2080,1772067073_A08,oligodendrocytes,Oligo6,11
2081,1772063077_C01,oligodendrocytes,Oligo6,1
2082,1772060225_A12,oligodendrocytes,Oligo6,0
2083,1772063079_F09,oligodendrocytes,Oligo6,0
2084,1772063078_A03,oligodendrocytes,Oligo6,0
2085,1772062114_H04,oligodendrocytes,Oligo6,8
2086,1772062115_D03,oligodendrocytes,Oligo6,0
2087,1772063064_E03,oligodendrocytes,Oligo6,0
2088,1772063079_D08,oligodendrocytes,Oligo6,0
2089,1772060224_E09,oligodendrocytes,Oligo6,0
2090,1772063079_H03,oligodendrocytes,Oligo6,0
2091,1772062111_H07,oligodendrocytes,Oligo6,0
2092,1772060224_H11,oligodendrocytes,Oligo6,8
2093,1772063074_H10,oligodendrocytes,Oligo6,8
2094,1772063064_D09,oligodendrocytes,Oligo4,8
2095,1772066089_F12,oligodendrocytes,Oligo6,8
2096,1772062116_F10,oligodendrocytes,Oligo6,0
2097,1772063078_E03,oligodendrocytes,Oligo6,8
2098,1772060224_B05,oligodendrocytes,Oligo6,0
2099,1772060224_D01,oligodendrocytes,Oligo6,0
2100,1772063079_D09,oligodendrocytes,Oligo6,0
2101,1772063063_H08,oligodendrocytes,Oligo2,8
2102,1772060225_G07,oligodendrocytes,Oligo6,8
2103,1772060226_D12,oligodendrocytes,Oligo3,0
2104,1772063062_D01,oligodendrocytes,Oligo6,16
2105,1772063064_H11,oligodendrocytes,Oligo6,0
2106,1772062114_D10,oligodendrocytes,Oligo4,15
2107,1772060225_H12,oligodendrocytes,Oligo6,1
2108,1772060226_A01,oligodendrocytes,Oligo4,0
2109,1772060226_A11,oligodendrocytes,Oligo4,0
2110,1772060226_D01,oligodendrocytes,Oligo6,0
2111,1772060226_D11,oligodendrocytes,Oligo6,0
2112,1772060225_D07,oligodendrocytes,Oligo6,0
2113,1772060226_F06,oligodendrocytes,Oligo3,0
2114,1772060226_A07,oligodendrocytes,Oligo6,0
2115,1772060226_D03,oligodendrocytes,Oligo6,8
2116,1772060226_D04,oligodendrocytes,Oligo6,0
2117,1772060226_E10,oligodendrocytes,Oligo4,0
2118,1772060226_B11,oligodendrocytes,Oligo6,0
2119,1772060226_A08,oligodendrocytes,Oligo6,14
2120,1772060226_G04,oligodendrocytes,Oligo6,24
2121,1772060226_H11,oligodendrocytes,Oligo6,0
2122,1772060226_G06,oligodendrocytes,Oligo6,1
2123,1772060226_H04,oligodendrocytes,Oligo6,0
2124,1772060226_G11,oligodendrocytes,Oligo6,24
2125,1772060226_F04,oligodendrocytes,Oligo6,24
2126,1772060226_F08,oligodendrocytes,Oligo6,24
2127,1772060226_C07,oligodendrocytes,Oligo6,0
2128,1772060226_B03,oligodendrocytes,Oligo6,0
2129,1772060226_G05,oligodendrocytes,Oligo6,8
2130,1772060226_A12,oligodendrocytes,Oligo6,20
2131,1772063065_F12,oligodendrocytes,Oligo2,16
2132,1772060226_B04,oligodendrocytes,Oligo6,24
2133,1772060226_B10,oligodendrocytes,Oligo6,23
2134,1772062114_A06,oligodendrocytes,Oligo6,8
2135,1772060226_C04,oligodendrocytes,Oligo6,8
2136,1772060226_H01,oligodendrocytes,Oligo4,8
2137,1772060226_B07,oligodendrocytes,Oligo6,0
2138,1772062115_E11,oligodendrocytes,Oligo6,23
2139,1772060226_G10,oligodendrocytes,Oligo6,14
2140,1772060226_A06,oligodendrocytes,Oligo6,14
2141,1772060226_B02,oligodendrocytes,Oligo5,8
2142,1772060226_E05,oligodendrocytes,Oligo6,0
2143,1772060226_C03,oligodendrocytes,Oligo6,8
2144,1772060226_E12,oligodendrocytes,Oligo6,0
2145,1772060226_D06,oligodendrocytes,Oligo2,0
2146,1772060226_A10,oligodendrocytes,Oligo6,14
2147,1772060226_E11,oligodendrocytes,Oligo6,0
2148,1772060226_B12,oligodendrocytes,Oligo6,0
2149,1772060225_E12,oligodendrocytes,Oligo6,0
2150,1772062115_E07,oligodendrocytes,Oligo6,0
2151,1772063068_F10,oligodendrocytes,Oligo6,8
2152,1772062111_B05,oligodendrocytes,Oligo6,8
2153,1772062111_C06,oligodendrocytes,Oligo4,23
2154,1772063065_H06,oligodendrocytes,Oligo6,0
2155,1772062111_C02,oligodendrocytes,Oligo6,8
2156,1772060225_B06,oligodendrocytes,Oligo6,8
2157,1772062128_E11,oligodendrocytes,Oligo6,0
2158,1772058148_B06,oligodendrocytes,Oligo6,0
2159,1772063079_E02,oligodendrocytes,Oligo6,0
2160,1772060225_A07,oligodendrocytes,Oligo6,0
2161,1772066100_F06,oligodendrocytes,Oligo6,0
2162,1772063074_A12,oligodendrocytes,Oligo6,0
2163,1772062118_G06,oligodendrocytes,Oligo6,0
2164,1772062114_F08,oligodendrocytes,Oligo6,0
2165,1772062115_C10,oligodendrocytes,Oligo6,0
2166,1772062128_C05,oligodendrocytes,Oligo3,0
2167,1772063077_F04,oligodendrocytes,Oligo6,8
2168,1772060225_H10,oligodendrocytes,Oligo6,8
2169,1772063074_H05,oligodendrocytes,Oligo6,0
2170,1772060224_A01,oligodendrocytes,Oligo6,8
2171,1772060225_C02,oligodendrocytes,Oligo6,8
2172,1772062109_F08,oligodendrocytes,Oligo6,8
2173,1772062115_G04,oligodendrocytes,Oligo6,0
2174,1772060225_D08,oligodendrocytes,Oligo6,8
2175,1772062115_F05,oligodendrocytes,Oligo6,1
2176,1772060224_B08,oligodendrocytes,Oligo6,0
2177,1772062115_B03,oligodendrocytes,Oligo5,0
2178,1772063074_C03,oligodendrocytes,Oligo6,14
2179,1772062113_E10,oligodendrocytes,Oligo6,0
2180,1772063068_A09,oligodendrocytes,Oligo5,8
2181,1772060224_F03,oligodendrocytes,Oligo6,18
2182,1772062128_G11,oligodendrocytes,Oligo6,0
2183,1772060225_C04,oligodendrocytes,Oligo6,0
2184,1772060225_D09,oligodendrocytes,Oligo6,8
2185,1772062113_C09,oligodendrocytes,Oligo6,0
2186,1772062128_B04,oligodendrocytes,Oligo6,0
2187,1772063062_F08,oligodendrocytes,Oligo6,8
2188,1772063068_E05,oligodendrocytes,Oligo5,8
2189,1772062114_C06,oligodendrocytes,Oligo6,8
2190,1772060224_C08,oligodendrocytes,Oligo6,8
2191,1772063061_D05,oligodendrocytes,Oligo6,8
2192,1772062109_D10,oligodendrocytes,Oligo6,14
2193,1772063077_A12,oligodendrocytes,Oligo6,0
2194,1772063078_D05,oligodendrocytes,Oligo6,1
2195,1772063078_B08,oligodendrocytes,Oligo5,1
2196,1772063071_A05,oligodendrocytes,Oligo6,8
2197,1772063078_A09,oligodendrocytes,Oligo6,20
2198,1772063062_D10,oligodendrocytes,Oligo6,8
2199,1772063065_D03,oligodendrocytes,Oligo5,0
2200,1772063079_G07,oligodendrocytes,Oligo3,0
2201,1772066095_A03,oligodendrocytes,Oligo5,9
2202,1772066098_A11,oligodendrocytes,Oligo5,0
2203,1772063068_B05,oligodendrocytes,Oligo6,8
2204,1772063077_D10,oligodendrocytes,Oligo4,8
2205,1772063068_F06,oligodendrocytes,Oligo6,1
2206,1772063078_G01,oligodendrocytes,Oligo6,8
2207,1772063065_B03,oligodendrocytes,Oligo6,8
2208,1772062109_C11,oligodendrocytes,Oligo6,8
2209,1772063078_D09,oligodendrocytes,Oligo6,8
2210,1772066077_A03,oligodendrocytes,Oligo6,8
2211,1772063065_H08,oligodendrocytes,Oligo6,8
2212,1772063062_D08,oligodendrocytes,Oligo4,8
2213,1772063074_E01,oligodendrocytes,Oligo6,23
2214,1772062111_G04,oligodendrocytes,Oligo6,8
2215,1772063064_G09,oligodendrocytes,Oligo6,8
2216,1772067070_C09,oligodendrocytes,Oligo5,11
2217,1772060225_D06,oligodendrocytes,Oligo6,0
2218,1772062109_B11,oligodendrocytes,Oligo4,14
2219,1772062115_A10,oligodendrocytes,Oligo2,0
2220,1772062118_D10,oligodendrocytes,Oligo6,0
2221,1772063068_H06,oligodendrocytes,Oligo6,0
2222,1772062111_A10,oligodendrocytes,Oligo6,0
2223,1772063065_A02,oligodendrocytes,Oligo6,8
2224,1772066098_F01,oligodendrocytes,Oligo6,8
2225,1772066070_B06,oligodendrocytes,Oligo5,9
2226,1772066097_D10,oligodendrocytes,Oligo6,18
2227,1772063062_F09,oligodendrocytes,Oligo2,8
2228,1772066098_A03,oligodendrocytes,Oligo6,9
2229,1772063062_F01,oligodendrocytes,Oligo3,8
2230,1772066098_D10,oligodendrocytes,Oligo2,15
2231,1772066074_A08,oligodendrocytes,Oligo2,4
2232,1772066101_H08,oligodendrocytes,Oligo2,15
2233,1772060226_H10,oligodendrocytes,Oligo4,8
2234,1772066098_E12,oligodendrocytes,Oligo6,16
2235,1772062118_H05,oligodendrocytes,Oligo4,15
2236,1772062118_B06,oligodendrocytes,Oligo2,20
2237,1772066098_C06,oligodendrocytes,Oligo2,15
2238,1772066095_F09,oligodendrocytes,Oligo2,9
2239,1772067059_A01,oligodendrocytes,Oligo2,8
2240,1772062116_F08,oligodendrocytes,Oligo6,0
2241,1772071035_A02,oligodendrocytes,Oligo2,8
2242,1772067074_A01,oligodendrocytes,Oligo2,11
2243,1772062111_E08,oligodendrocytes,Oligo4,8
2244,1772063078_D12,oligodendrocytes,Oligo6,16
2245,1772062111_C03,oligodendrocytes,Oligo6,1
2246,1772067094_E11,oligodendrocytes,Oligo2,11
2247,1772062111_D09,oligodendrocytes,Oligo4,8
2248,1772067058_A10,oligodendrocytes,Oligo2,11
2249,1772062118_C07,oligodendrocytes,Oligo2,8
2250,1772063079_H01,oligodendrocytes,Oligo4,0
2251,1772063063_E02,oligodendrocytes,Oligo2,8
2252,1772058171_E06,oligodendrocytes,Oligo6,0
2253,1772066108_E05,oligodendrocytes,Oligo2,8
2254,1772062128_H08,oligodendrocytes,Oligo2,11
2255,1772066104_C11,oligodendrocytes,Oligo2,15
2256,1772063063_C08,oligodendrocytes,Oligo2,11
2257,1772066102_A05,oligodendrocytes,Oligo2,11
2258,1772062118_H03,oligodendrocytes,Oligo2,14
2259,1772063074_E07,oligodendrocytes,Oligo6,14
2260,1772067094_F05,oligodendrocytes,Oligo2,11
2261,1772063063_A04,oligodendrocytes,Oligo2,11
2262,1772067083_C11,oligodendrocytes,Oligo2,11
2263,1772067060_F01,oligodendrocytes,Oligo2,11
2264,1772058148_G01,oligodendrocytes,Oligo2,11
2265,1772058148_E07,oligodendrocytes,Oligo2,11
2266,1772067058_D12,oligodendrocytes,Oligo5,11
2267,1772063061_E07,oligodendrocytes,Oligo6,11
2268,1772067054_A06,oligodendrocytes,Oligo2,11
2269,1772062128_E09,oligodendrocytes,Oligo2,11
2270,1772066107_E11,oligodendrocytes,Oligo2,8
2271,1772067054_C12,oligodendrocytes,Oligo2,11
2272,1772067070_C12,oligodendrocytes,Oligo5,11
2273,1772062128_G02,oligodendrocytes,Oligo2,11
2274,1772071045_D02,oligodendrocytes,Oligo2,15
2275,1772058177_D06,oligodendrocytes,Oligo2,5
2276,1772058177_F03,oligodendrocytes,Oligo6,0
2277,1772062128_E12,oligodendrocytes,Oligo6,14
2278,1772062128_F09,oligodendrocytes,Oligo6,11
2279,1772058177_D08,oligodendrocytes,Oligo2,0
2280,1772062118_A05,oligodendrocytes,Oligo6,0
2281,1772063063_E06,oligodendrocytes,Oligo6,16
2282,1772066070_G10,oligodendrocytes,Oligo5,9
2283,1772062128_C01,oligodendrocytes,Oligo6,0
2284,1772071045_E11,oligodendrocytes,Oligo2,11
2285,1772066076_G06,oligodendrocytes,Oligo2,11
2286,1772066103_H11,oligodendrocytes,Oligo2,11
2287,1772063063_E05,oligodendrocytes,Oligo2,8
2288,1772071045_F05,oligodendrocytes,Oligo2,11
2289,1772066076_B12,oligodendrocytes,Oligo6,0
2290,1772067058_F10,oligodendrocytes,Oligo2,11
2291,1772062128_D09,oligodendrocytes,Oligo3,0
2292,1772067064_A09,oligodendrocytes,Oligo2,11
2293,1772067054_F08,oligodendrocytes,Oligo2,11
2294,1772067096_F04,oligodendrocytes,Oligo2,11
2295,1772067059_C11,oligodendrocytes,Oligo2,11
2296,1772066096_G11,oligodendrocytes,Oligo2,11
2297,1772062115_G11,oligodendrocytes,Oligo5,1
2298,1772067076_B09,oligodendrocytes,Oligo2,15
2299,1772063063_A11,oligodendrocytes,Oligo2,11
2300,1772066100_G06,oligodendrocytes,Oligo2,11
2301,1772067058_B10,oligodendrocytes,Oligo2,11
2302,1772063070_D01,oligodendrocytes,Oligo6,5
2303,1772067060_H04,oligodendrocytes,Oligo2,11
2304,1772058148_B01,oligodendrocytes,Oligo2,11
2305,1772058148_A11,oligodendrocytes,Oligo2,0
2306,1772067059_E05,oligodendrocytes,Oligo2,15
2307,1772067063_G11,oligodendrocytes,Oligo2,15
2308,1772062128_F08,oligodendrocytes,Oligo3,0
2309,1772067060_E10,oligodendrocytes,Oligo2,15
2310,1772066076_G04,oligodendrocytes,Oligo2,0
2311,1772066098_D12,oligodendrocytes,Oligo5,0
2312,1772058148_A09,oligodendrocytes,Oligo2,20
2313,1772063074_B06,oligodendrocytes,Oligo6,14
2314,1772066090_D10,oligodendrocytes,Oligo6,8
2315,1772067076_G01,oligodendrocytes,Oligo2,8
2316,1772066076_F05,oligodendrocytes,Oligo3,0
2317,1772066108_H10,oligodendrocytes,Oligo2,23
2318,1772067059_G06,oligodendrocytes,Oligo2,15
2319,1772066095_F11,oligodendrocytes,Oligo2,0
2320,1772066077_B04,oligodendrocytes,Oligo5,20
2321,1772066102_G11,oligodendrocytes,Oligo5,0
2322,1772066108_E12,oligodendrocytes,Oligo2,15
2323,1772058177_E04,oligodendrocytes,Oligo3,17
2324,1772067076_B06,oligodendrocytes,Oligo2,23
2325,1772067057_A12,oligodendrocytes,Oligo6,8
2326,1772066090_B02,oligodendrocytes,Oligo6,9
2327,1772066077_C02,oligodendrocytes,Oligo2,9
2328,1772067076_G12,oligodendrocytes,Oligo6,0
2329,1772062115_E03,oligodendrocytes,Oligo4,0
2330,1772066099_E11,oligodendrocytes,Oligo4,15
2331,1772066108_A05,oligodendrocytes,Oligo6,0
2332,1772062118_H12,oligodendrocytes,Oligo4,0
2333,1772062111_C04,oligodendrocytes,Oligo4,0
2334,1772066108_C04,oligodendrocytes,Oligo2,15
2335,1772062115_H05,oligodendrocytes,Oligo4,0
2336,1772062109_B05,oligodendrocytes,Oligo6,0
2337,1772062109_D04,oligodendrocytes,Oligo5,1
2338,1772066076_F11,oligodendrocytes,Oligo5,0
2339,1772060224_D10,oligodendrocytes,Oligo5,0
2340,1772066108_H08,oligodendrocytes,Oligo6,9
2341,1772066102_D12,oligodendrocytes,Oligo6,9
2342,1772063074_A01,oligodendrocytes,Oligo2,0
2343,1772062118_C10,oligodendrocytes,Oligo6,0
2344,1772063062_E06,oligodendrocytes,Oligo3,0
2345,1772062118_G11,oligodendrocytes,Oligo2,8
2346,1772062111_C05,oligodendrocytes,Oligo4,14
2347,1772062115_B11,oligodendrocytes,Oligo4,18
2348,1772062115_G12,oligodendrocytes,Oligo3,0
2349,1772062118_F01,oligodendrocytes,Oligo3,16
2350,1772066076_E05,oligodendrocytes,Oligo6,0
2351,1772063062_H01,oligodendrocytes,Oligo6,0
2352,1772062113_D12,oligodendrocytes,Oligo6,8
2353,1772062111_E12,oligodendrocytes,Oligo3,0
2354,1772062113_C02,oligodendrocytes,Oligo4,0
2355,1772062114_A01,oligodendrocytes,Oligo4,15
2356,1772062118_D05,oligodendrocytes,Oligo6,0
2357,1772062118_G02,oligodendrocytes,Oligo6,0
2358,1772062115_B08,oligodendrocytes,Oligo6,0
2359,1772062109_H02,oligodendrocytes,Oligo4,15
2360,1772062111_B07,oligodendrocytes,Oligo4,8
2361,1772062111_B10,oligodendrocytes,Oligo4,15
2362,1772062109_F06,oligodendrocytes,Oligo3,0
2363,1772062113_C06,oligodendrocytes,Oligo3,0
2364,1772062113_C11,oligodendrocytes,Oligo6,23
2365,1772063070_C10,oligodendrocytes,Oligo6,0
2366,1772062111_A07,oligodendrocytes,Oligo3,23
2367,1772062111_H04,oligodendrocytes,Oligo6,0
2368,1772063061_F12,oligodendrocytes,Oligo6,0
2369,1772063079_H02,oligodendrocytes,Oligo3,0
2370,1772062118_E01,oligodendrocytes,Oligo4,15
2371,1772062115_E04,oligodendrocytes,Oligo6,0
2372,1772062109_F12,oligodendrocytes,Oligo6,20
2373,1772063070_D05,oligodendrocytes,Oligo2,8
2374,1772062113_G06,oligodendrocytes,Oligo3,8
2375,1772063061_E12,oligodendrocytes,Oligo6,1
2376,1772062113_E02,oligodendrocytes,Oligo6,8
2377,1772062113_H11,oligodendrocytes,Oligo3,8
2378,1772062111_H02,oligodendrocytes,Oligo1,20
2379,1772062113_D04,oligodendrocytes,Oligo3,0
2380,1772063079_D02,oligodendrocytes,Oligo6,8
2381,1772063079_E09,oligodendrocytes,Oligo6,8
2382,1772066095_G12,oligodendrocytes,Oligo3,8
2383,1772063061_D02,oligodendrocytes,Oligo4,0
2384,1772063078_F04,oligodendrocytes,Oligo4,0
2385,1772062113_F12,oligodendrocytes,Oligo3,0
2386,1772063079_C04,oligodendrocytes,Oligo6,5
2387,1772062116_H02,oligodendrocytes,Oligo2,0
2388,1772058171_B09,oligodendrocytes,Oligo3,17
2389,1772062115_C07,oligodendrocytes,Oligo4,0
2390,1772063064_E07,oligodendrocytes,Oligo6,11
2391,1772066108_H04,oligodendrocytes,Oligo4,15
2392,1772067060_D02,oligodendrocytes,Oligo5,11
2393,1772063079_D11,oligodendrocytes,Oligo3,0
2394,1772062113_E07,oligodendrocytes,Oligo4,15
2395,1772058171_B04,oligodendrocytes,Oligo3,17
2396,1772058177_E07,oligodendrocytes,Oligo3,17
2397,1772067076_D02,oligodendrocytes,Oligo4,15
2398,1772058177_D12,oligodendrocytes,Oligo3,17
2399,1772058171_E07,oligodendrocytes,Oligo3,17
2400,1772058177_C01,oligodendrocytes,Oligo3,17
2401,1772058171_A02,oligodendrocytes,Oligo3,17
2402,1772058171_B05,oligodendrocytes,Oligo3,17
2403,1772062111_E05,oligodendrocytes,Oligo6,0
2404,1772058171_D03,oligodendrocytes,Oligo3,17
2405,1772058177_A03,oligodendrocytes,Oligo3,20
2406,1772058171_E02,oligodendrocytes,Oligo3,17
2407,1772058171_A04,oligodendrocytes,Oligo3,17
2408,1772063074_D10,oligodendrocytes,Oligo2,0
2409,1772058171_G01,oligodendrocytes,Oligo3,17
2410,1772058177_E06,oligodendrocytes,Oligo3,17
2411,1772058177_C02,oligodendrocytes,Oligo3,17
2412,1772058177_B05,oligodendrocytes,Oligo3,17
2413,1772058171_D04,oligodendrocytes,Oligo3,17
2414,1772058171_D01,oligodendrocytes,Oligo3,17
2415,1772058177_F08,oligodendrocytes,Oligo3,17
2416,1772058171_C01,oligodendrocytes,Oligo3,0
2417,1772058171_F03,oligodendrocytes,Oligo3,17
2418,1772058171_A11,oligodendrocytes,Oligo3,14
2419,1772058171_G11,oligodendrocytes,Oligo3,17
2420,1772058171_A09,oligodendrocytes,Oligo3,17
2421,1772058171_F08,oligodendrocytes,Oligo3,17
2422,1772058177_F06,oligodendrocytes,Oligo3,17
2423,1772058171_B08,oligodendrocytes,Oligo3,17
2424,1772058171_G03,oligodendrocytes,Oligo3,17
2425,1772058177_A01,oligodendrocytes,Oligo3,17
2426,1772058177_B06,oligodendrocytes,Oligo3,17
2427,1772058148_G12,oligodendrocytes,Oligo6,0
2428,1772058171_B07,oligodendrocytes,Oligo3,17
2429,1772058177_G05,oligodendrocytes,Oligo3,14
2430,1772063064_F07,oligodendrocytes,Oligo6,11
2431,1772058171_E10,oligodendrocytes,Oligo3,17
2432,1772058171_B06,oligodendrocytes,Oligo3,17
2433,1772058177_E12,oligodendrocytes,Oligo3,17
2434,1772058171_D02,oligodendrocytes,Oligo3,17
2435,1772058177_B04,oligodendrocytes,Oligo3,17
2436,1772062128_F04,oligodendrocytes,Oligo6,0
2437,1772058171_D08,oligodendrocytes,Oligo3,17
2438,1772058171_E05,oligodendrocytes,Oligo3,17
2439,1772058177_B09,oligodendrocytes,Oligo3,17
2440,1772058177_C12,oligodendrocytes,Oligo3,17
2441,1772058177_D05,oligodendrocytes,Oligo3,17
2442,1772058171_G10,oligodendrocytes,Oligo3,17
2443,1772058171_C04,oligodendrocytes,Oligo3,17
2444,1772058171_C08,oligodendrocytes,Oligo3,17
2445,1772058171_C10,oligodendrocytes,Oligo5,17
2446,1772062128_C10,oligodendrocytes,Oligo6,0
2447,1772063061_B04,oligodendrocytes,Oligo6,8
2448,1772058171_F04,microglia,Mgl1,20
2449,1772060226_D02,microglia,Mgl1,14
2450,1772062109_F11,microglia,Mgl1,20
2451,1772066090_E08,microglia,Mgl2,20
2452,1772067057_G11,microglia,Mgl1,20
2453,1772058148_F06,microglia,Mgl1,20
2454,1772058177_A09,microglia,Mgl1,20
2455,1772058177_A07,microglia,Mgl1,5
2456,1772060225_E03,microglia,Mgl1,20
2457,1772058177_D10,microglia,Mgl1,20
2458,1772058177_D11,microglia,Mgl2,20
2459,1772062109_D01,microglia,Mgl1,20
2460,1772058177_C03,microglia,Mgl1,20
2461,1772062109_E05,microglia,Mgl1,14
2462,1772062128_F05,microglia,Mgl2,20
2463,1772067070_C04,microglia,Mgl2,20
2464,1772066095_B12,microglia,Mgl2,20
2465,1772058148_E12,microglia,Mgl2,20
2466,1772058148_D12,microglia,Mgl2,20
2467,1772058148_A05,microglia,Mgl2,20
2468,1772066104_B07,microglia,Mgl2,20
2469,1772062111_G10,microglia,Mgl2,20
2470,1772060226_E03,microglia,Mgl2,24
2471,1772060240_H11,microglia,Mgl2,20
2472,1772066096_G06,microglia,Pvm1,14
2473,1772058177_A12,microglia,Pvm1,14
2474,1772062128_C02,microglia,Mgl1,14
2475,1772066095_G07,microglia,Pvm1,14
2476,1772058171_C05,microglia,Pvm1,14
2477,1772062128_A07,microglia,Pvm1,14
2478,1772058177_E01,microglia,Pvm1,14
2479,1772058177_B11,microglia,Pvm1,14
2480,1772058177_F07,microglia,Pvm1,14
2481,1772058177_G04,microglia,Pvm1,14
2482,1772063074_B03,microglia,Pvm1,14
2483,1772058171_F11,microglia,Pvm1,14
2484,1772062113_A11,microglia,Pvm1,14
2485,1772062111_H06,microglia,Pvm1,14
2486,1772063061_F10,microglia,Pvm1,14
2487,1772062116_D02,microglia,Pvm1,14
2488,1772062115_A07,microglia,Pvm1,14
2489,1772062115_C02,microglia,Pvm1,14
2490,1772062109_E12,microglia,Pvm1,14
2491,1772062109_D06,microglia,Pvm1,14
2492,1772062128_D02,microglia,Pvm1,14
2493,1772062118_F04,microglia,Pvm1,14
2494,1772063078_G02,microglia,Pvm1,14
2495,1772063063_H11,microglia,Pvm1,14
2496,1772062118_A11,microglia,Pvm1,14
2497,1772060224_F07,microglia,Pvm2,14
2498,1772063077_F06,microglia,Pvm1,14
2499,1772062111_A05,microglia,Pvm1,14
2500,1772060224_B12,microglia,Pvm2,14
2501,1772066076_A07,microglia,Pvm1,14
2502,1772067064_D12,microglia,Pvm1,14
2503,1772060240_F05,microglia,Pvm2,14
2504,1772063077_E03,microglia,Pvm2,14
2505,1772063074_F08,microglia,Pvm2,14
2506,1772058177_F04,microglia,Pvm2,14
2507,1772067074_D04,microglia,Pvm2,14
2508,1772066080_F07,microglia,Pvm2,14
